URL,Id,Input Name,First Name,Last Name,Current Eligible Year,Position,Height,Weight,Current Class,College,DOB,Jersey Number,Team
https://premium.pff.com/ncaa/players/2021/REGPO/nolan-mccormick/145880/snaps,145880,Nolan McCormick,Nolan,McCormick,2025,HB,0,,F,,,21,Ohio Bobcats
https://premium.pff.com/ncaa/players/2021/REGPO/drew-cassens/130544/snaps,130544,Drew Cassens,Drew,Cassens,2025,TE,602,,F,,,47,Northern Illinois Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/javian-dayne/77708/snaps,77708,Javian Dayne,Javian,Dayne,2023,HB,511,,RJ,,,33,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/philip-cole/130590/snaps,130590,Philip Cole,Philip,Cole,2022,WR,508,,RJ,,,15,Ohio Bobcats
https://premium.pff.com/ncaa/players/2021/REGPO/bryce-mcnair/130598/snaps,130598,Bryce McNair,Bryce,McNair,2024,G,604,,RF,,,55,Ohio Bobcats
https://premium.pff.com/ncaa/players/2021/REGPO/brandon-bass/77659/snaps,77659,Brandon Bass,Brandon,Bass,2023,QB,510,,J,,,O18,Baylor Bears
https://premium.pff.com/ncaa/players/2021/REGPO/jackson-stoefen/130635/snaps,130635,Jackson Stoefen,Jackson,Stoefen,2025,C,604,,F,,,69,Toledo Rockets
https://premium.pff.com/ncaa/players/2021/REGPO/tanner-wigand/130640/snaps,130640,Tanner Wigand,Tanner,Wigand,2025,C,606,,F,,,57,Toledo Rockets
https://premium.pff.com/ncaa/players/2021/REGPO/rory-walling/57877/snaps,57877,Rory Walling,Rory,Walling,2022,HB,511,,RSN,,,6,Iowa State Cyclones
https://premium.pff.com/ncaa/players/2021/REGPO/christian-helms/101126/snaps,101126,Christian Helms,Christian,Helms,2023,WR,602,,RS,,,85,USF Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/andrew-glass/145777/snaps,145777,Andrew Glass,Andrew,Glass,2025,K,510,,F,,,S60,Kent State Golden Flashes
https://premium.pff.com/ncaa/players/2021/REGPO/todd-hudson/99487/snaps,99487,Todd Hudson,Todd,Hudson,2023,HB,507,,RS,,,23,Oklahoma Sooners
https://premium.pff.com/ncaa/players/2021/REGPO/dejavion-stepney/145727/snaps,145727,De'Javion Stepney,De'Javion,Stepney,2025,HB,600,,F,,,24,Central Michigan Chippewas
https://premium.pff.com/ncaa/players/2021/REGPO/ryan-morgan/131622/snaps,131622,Ryan Morgan,Ryan,Morgan,2024,TE,603,,RF,,,85,Arizona State Sun Devils
https://premium.pff.com/ncaa/players/2021/REGPO/trevor-jones/145723/snaps,145723,Trevor Jones,Trevor,Jones,2025,T,604,,F,,,70,Central Michigan Chippewas
https://premium.pff.com/ncaa/players/2021/REGPO/matt-miller/145717/snaps,145717,Matt Miller,Matt,Miller,2025,WR,600,,F,,,31,Central Michigan Chippewas
https://premium.pff.com/ncaa/players/2021/REGPO/deryl-reynolds/99483/snaps,99483,Deryl Reynolds,Deryl,Reynolds,2022,HB,508,,SN,,,24,TCU Horned Frogs
https://premium.pff.com/ncaa/players/2021/REGPO/tyson-davis/145702/snaps,145702,Tyson Davis,Tyson,Davis,2025,WR,509,,F,,,19,Central Michigan Chippewas
https://premium.pff.com/ncaa/players/2021/REGPO/ashton-stredick/131667/snaps,131667,Ashton Stredick,Ashton,Stredick,2024,HB,509,,S,,,31,California Golden Bears
https://premium.pff.com/ncaa/players/2021/REGPO/bailey-smith/145696/snaps,145696,Bailey Smith,Bailey,Smith,2024,QB,600,,S,,,5,Central Michigan Chippewas
https://premium.pff.com/ncaa/players/2021/REGPO/michael-harrison/131682/snaps,131682,Michael Harrison,Michael,Harrison,2025,WR,603,,F,,,83,Colorado Buffaloes
https://premium.pff.com/ncaa/players/2021/REGPO/braeden-krivosh/155986/snaps,155986,Braeden Krivosh,Braeden,Krivosh,2025,G,0,,F,,,55,Tennessee Volunteers
https://premium.pff.com/ncaa/players/2021/REGPO/christian-wortham/121446/snaps,121446,Christian Wortham,Christian,Wortham,2025,WR,601,,F,,,83,South Alabama Jaguars
https://premium.pff.com/ncaa/players/2021/REGPO/trey-benson/131705/snaps,131705,Trey Benson,Trey,Benson,2024,HB,601,,F,,,1,Oregon Ducks
https://premium.pff.com/ncaa/players/2021/REGPO/paxton-anderson/123104/snaps,123104,Paxton Anderson,Paxton,Anderson,2024,WR,604,,RF,,,86,Texas Longhorns
https://premium.pff.com/ncaa/players/2021/REGPO/jordan-silver/58325/snaps,58325,Jordan Silver,Jordan,Silver,2022,LS,601,,RSN,,,S48,Arkansas Razorbacks
https://premium.pff.com/ncaa/players/2021/REGPO/oscar-shadley/77284/snaps,77284,Oscar Shadley,Oscar,Shadley,2023,LS,600,,J,,,S97,Virginia Tech Hokies
https://premium.pff.com/ncaa/players/2021/REGPO/john-miller/131744/snaps,131744,John Miller,John,Miller,2024,LB,601,,F,,,D20,Oregon State Beavers
https://premium.pff.com/ncaa/players/2021/REGPO/james-carolan/58334/snaps,58334,James Carolan,James,Carolan,2022,LS,511,,SN,,,S48,Bowling Green Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/casey-filkins/131759/snaps,131759,Casey Filkins,Casey,Filkins,2024,HB,511,,S,,,2,Stanford Cardinal
https://premium.pff.com/ncaa/players/2021/REGPO/jeremy-jones/98414/snaps,98414,Jeremy Jones,Jeremy,Jones,2023,T,605,,RS,,,74,Tulsa Golden Hurricane
https://premium.pff.com/ncaa/players/2021/REGPO/jack-maddox/58339/snaps,58339,Jack Maddox,Jack,Maddox,2022,LS,603,,G,,,S46,Clemson Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/reeves-blankenship/58358/snaps,58358,Reeves Blankenship,Reeves,Blankenship,2023,LS,604,,J,,,S41,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/brian-kowall/131797/snaps,131797,Brian Kowall,Brian,Kowall,2024,HB,511,,RF,,,26,UCLA Bruins
https://premium.pff.com/ncaa/players/2021/REGPO/bradley-schlom/131808/snaps,131808,Bradley Schlom,Bradley,Schlom,2024,WR,511,,RF,,,21,UCLA Bruins
https://premium.pff.com/ncaa/players/2021/REGPO/jordin-parker/155992/snaps,155992,Jordin Parker,Jordin,Parker,2024,WR,509,,RS,,,18,New Mexico State Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/kyle-mcnamara/145536/snaps,145536,Kyle McNamara,Kyle,McNamara,2025,WR,508,,F,,,80,Western Kentucky Hilltoppers
https://premium.pff.com/ncaa/players/2021/REGPO/jaden-green/131897/snaps,131897,Jaden Green,Jaden,Green,2024,LS,510,,F,,,S89,Washington Huskies
https://premium.pff.com/ncaa/players/2021/REGPO/billy-taylor/58394/snaps,58394,Billy Taylor,Billy,Taylor,2022,LS,601,,SN,,,S47,Rutgers Scarlet Knights
https://premium.pff.com/ncaa/players/2021/REGPO/kevorian-barnes/145514/snaps,145514,Kevorian Barnes,Kevorian,Barnes,2025,HB,510,,F,,,31,UTSA Roadrunners
https://premium.pff.com/ncaa/players/2021/REGPO/rodrick-tialavea/131959/snaps,131959,Rodrick Tialavea,Rodrick,Tialavea,2024,C,605,,S,,,57,Washington State Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/tavierre-dunlap/132720/snaps,132720,Tavierre Dunlap,Tavierre,Dunlap,2025,HB,600,,F,,,22,Michigan Wolverines
https://premium.pff.com/ncaa/players/2021/REGPO/jaelon-travis/122622/snaps,122622,Jaelon Travis,Jaelon,Travis,2024,WR,600,,RF,,,3,Kansas State Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/jt-siekerman/99203/snaps,99203,J.T. Siekerman,J.T.,Siekerman,2022,WR,510,,RSN,,,26,Tennessee Volunteers
https://premium.pff.com/ncaa/players/2021/REGPO/mike-crawford/145448/snaps,145448,Mike Crawford,Mike,Crawford,2025,TE,603,,F,,,38,UAB Blazers
https://premium.pff.com/ncaa/players/2021/REGPO/david-ash/59929/snaps,59929,David Ash,David,Ash,2022,T,603,,RJ,,,70,New Mexico State Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/lewis-bond/143817/snaps,143817,Lewis Bond,Lewis,Bond,2025,WR,510,,F,,,83,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/obie-sanni/145354/snaps,145354,Obie Sanni,Obie,Sanni,2025,HB,509,,F,,,29,Old Dominion Monarchs
https://premium.pff.com/ncaa/players/2021/REGPO/malik-caper/104164/snaps,104164,Malik Caper,Malik,Caper,2025,HB,600,,RF,,,23,Liberty Flames
https://premium.pff.com/ncaa/players/2021/REGPO/bert-hale/122675/snaps,122675,Bert Hale,Bert,Hale,2025,G,602,,F,,,79,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/alan-kervin/98535/snaps,98535,Alan Kervin,Alan,Kervin,2023,P,601,,RS,,,S99,UCF Knights
https://premium.pff.com/ncaa/players/2021/REGPO/ezechiel-tieide/76718/snaps,76718,Ezechiel Tieide,Ezechiel,Tieide,2023,WR,602,,RJ,,,17,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/hudson-tyner/156006/snaps,156006,Hudson Tyner,Hudson,Tyner,2025,TE,604,,F,,,47,Air Force Falcons
https://premium.pff.com/ncaa/players/2021/REGPO/gavin-blackwell/143958/snaps,143958,Gavin Blackwell,Gavin,Blackwell,2025,WR,511,,F,,,2,North Carolina Tar Heels
https://premium.pff.com/ncaa/players/2021/REGPO/khalil-dinkins/145087/snaps,145087,Khalil Dinkins,Khalil,Dinkins,2025,TE,604,,F,,,16,Penn State Nittany Lions
https://premium.pff.com/ncaa/players/2021/REGPO/zen-michalski/145062/snaps,145062,Zen Michalski,Zen,Michalski,2025,G,607,,F,,,65,Ohio State Buckeyes
https://premium.pff.com/ncaa/players/2021/REGPO/nick-maher/155293/snaps,155293,Nick Maher,Nick,Maher,2025,WR,601,,F,,,19,West Virginia Mountaineers
https://premium.pff.com/ncaa/players/2021/REGPO/quentin-skinner/99038/snaps,99038,Quentin Skinner,Quentin,Skinner,2024,LS,600,,S,,,S48,LSU Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/andrew-brito/98674/snaps,98674,Andrew Brito,Andrew,Brito,2022,QB,509,,RSN,,,13,UCF Knights
https://premium.pff.com/ncaa/players/2021/REGPO/matthew-bailey/99030/snaps,99030,Matthew Bailey,Matthew,Bailey,2022,LS,602,,RS,,,S34,South Carolina Gamecocks
https://premium.pff.com/ncaa/players/2021/REGPO/thomas-fidone-ii/144997/snaps,144997,Thomas Fidone II,Thomas,Fidone II,2025,TE,606,,F,,,24,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/hank-pepper/144966/snaps,144966,Hank Pepper,Hank,Pepper,2025,LS,602,,F,,,S31,Michigan State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/dez-williams/144213/snaps,144213,Dez Williams,Dez,Williams,2022,WR,602,,F,,,24,Wake Forest Demon Deacons
https://premium.pff.com/ncaa/players/2021/REGPO/tylan-jones/121493/snaps,121493,Tylan Jones,Tylan,Jones,2022,ED,603,,RJ,,,D98,UAB Blazers
https://premium.pff.com/ncaa/players/2021/REGPO/raylen-sharpe/144255/snaps,144255,Raylen Sharpe,Raylen,Sharpe,2025,WR,508,,F,,,27,Houston Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/louis-hansen/144929/snaps,144929,Louis Hansen,Louis,Hansen,2025,TE,606,,F,,,81,Michigan Wolverines
https://premium.pff.com/ncaa/players/2021/REGPO/anton-hall/144311/snaps,144311,Anton Hall,Anton,Hall,2025,FB,508,,F,,,34,Navy Midshipmen
https://premium.pff.com/ncaa/players/2021/REGPO/charles-headen-iii/144363/snaps,144363,Charles Headen III,Charles,Headen III,2022,WR,509,,SN,,,43,SMU Mustangs
https://premium.pff.com/ncaa/players/2021/REGPO/malik-cooper/144384/snaps,144384,Malik Cooper,Malik,Cooper,2025,WR,509,,F,,,89,Temple Owls
https://premium.pff.com/ncaa/players/2021/REGPO/jared-poplawski/60875/snaps,60875,Jared Poplawski,Jared,Poplawski,2023,TE,604,,J,,,85,Colorado Buffaloes
https://premium.pff.com/ncaa/players/2021/REGPO/maxwell-brown/144904/snaps,144904,Maxwell Brown,Maxwell,Brown,2025,LB,604,,F,,,D47,Maryland Terrapins
https://premium.pff.com/ncaa/players/2021/REGPO/mason-courtney/144410/snaps,144410,Mason Courtney,Mason,Courtney,2025,HB,510,,F,,,27,Tulane Green Wave
https://premium.pff.com/ncaa/players/2021/REGPO/jacob-garcia/70624/snaps,70624,Jacob Garcia,Jacob,Garcia,2024,LS,600,,S,,,S49,Utah State Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/kyle-long/144896/snaps,144896,Kyle Long,Kyle,Long,2025,T,606,,F,,,76,Maryland Terrapins
https://premium.pff.com/ncaa/players/2021/REGPO/dillon-mosley/122877/snaps,122877,Dillon Mosley,Dillon,Mosley,2025,WR,600,,F,,,31,North Carolina State Wolfpack
https://premium.pff.com/ncaa/players/2021/REGPO/cade-rowland/104174/snaps,104174,Cade Rowland,Cade,Rowland,2025,WR,511,,RF,,,89,Liberty Flames
https://premium.pff.com/ncaa/players/2021/REGPO/owen-ostroski/144450/snaps,144450,Owen Ostroski,Owen,Ostroski,2025,DI,602,,F,,,D48,Tulsa Golden Hurricane
https://premium.pff.com/ncaa/players/2021/REGPO/behren-morton/144747/snaps,144747,Behren Morton,Behren,Morton,2025,QB,602,,F,,,2,Texas Tech Red Raiders
https://premium.pff.com/ncaa/players/2021/REGPO/kyron-drones/144506/snaps,144506,Kyron Drones,Kyron,Drones,2025,QB,602,,F,,,15,Baylor Bears
https://premium.pff.com/ncaa/players/2021/REGPO/spencer-curtis/63709/snaps,63709,Spencer Curtis,Spencer,Curtis,2025,WR,511,,RF,,,25,Oregon Ducks
https://premium.pff.com/ncaa/players/2021/REGPO/munir-mcclain/100663/snaps,100663,Munir McClain,Munir,McClain,2024,WR,604,,S,,,13,Utah Utes
https://premium.pff.com/ncaa/players/2021/REGPO/clayton-collier/144517/snaps,144517,Clayton Collier,Clayton,Collier,2025,G,603,,F,,,O65,Baylor Bears
https://premium.pff.com/ncaa/players/2021/REGPO/william-wagner/101523/snaps,101523,William Wagner,William,Wagner,2023,LS,601,,J,,,S49,Michigan Wolverines
https://premium.pff.com/ncaa/players/2021/REGPO/israel-whitmore/121546/snaps,121546,Israel Whitmore,Israel,Whitmore,2024,LB,601,,S,,,D44,Arkansas State Red Wolves
https://premium.pff.com/ncaa/players/2021/REGPO/sean-wracher/101532/snaps,101532,Sean Wracher,Sean,Wracher,2023,LS,604,,J,,,S95,Indiana Hoosiers
https://premium.pff.com/ncaa/players/2021/REGPO/bradley-west/86734/snaps,86734,Bradley West,Bradley,West,2025,WR,509,,F,,,85,Louisville Cardinals
https://premium.pff.com/ncaa/players/2021/REGPO/cooper-jewett/101654/snaps,101654,Cooper Jewett,Cooper,Jewett,2024,HB,510,,RF,,,29,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/will-jontz/101633/snaps,101633,Will Jontz,Will,Jontz,2023,QB,603,,RS,,,25,Indiana Hoosiers
https://premium.pff.com/ncaa/players/2021/REGPO/noah-stafursky/101587/snaps,101587,Noah Stafursky,Noah,Stafursky,2024,C,604,,RF,,,62,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/riley-moses/101584/snaps,101584,Riley Moses,Riley,Moses,2024,T,602,,RF,,,53,Nebraska Cornhuskers
https://premium.pff.com/ncaa/players/2021/REGPO/peter-bowden/101530/snaps,101530,Peter Bowden,Peter,Bowden,2024,LS,602,,S,,,S47,Wisconsin Badgers
https://premium.pff.com/ncaa/players/2021/REGPO/brady-weeks/101529/snaps,101529,Brady Weeks,Brady,Weeks,2023,LS,600,,J,,,S37,Minnesota Golden Gophers
https://premium.pff.com/ncaa/players/2021/REGPO/quan-easterling/101459/snaps,101459,Quan Easterling,Quan,Easterling,2024,TE,603,,S,,,43,Wisconsin Badgers
https://premium.pff.com/ncaa/players/2021/REGPO/adam-berghorst/101412/snaps,101412,Adam Berghorst,Adam,Berghorst,2023,TE,607,,J,,,44,Michigan State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/rondell-cole/120943/snaps,120943,Rondell Cole,Rondell,Cole,2024,WR,603,,S,,,86,Troy Trojans
https://premium.pff.com/ncaa/players/2021/REGPO/andre-crump/101352/snaps,101352,Andre Crump,Andre,Crump,2024,WR,600,,S,,,4,San Jose State Spartans
https://premium.pff.com/ncaa/players/2021/REGPO/davaughn-celestine/101308/snaps,101308,Davaughn Celestine,Davaughn,Celestine,2024,S,600,,S,,,D31,San Diego State Aztecs
https://premium.pff.com/ncaa/players/2021/REGPO/avery-demmons/121514/snaps,121514,Avery Demmons,Avery,Demmons,2023,G,605,,J,,,68,Arkansas State Red Wolves
https://premium.pff.com/ncaa/players/2021/REGPO/walker-hardan/101236/snaps,101236,Walker Hardan,Walker,Hardan,2024,LS,601,,S,,,S59,UNLV Rebels
https://premium.pff.com/ncaa/players/2021/REGPO/logan-johnson/155281/snaps,155281,Logan Johnson,Logan,Johnson,2025,WR,506,,F,,,82,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/cesar-silva/101210/snaps,101210,Cesar Silva,Cesar,Silva,2022,K,511,,SN,,,S28,Fresno State Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/ronald-gaines/101011/snaps,101011,Ronald Gaines,Ronald,Gaines,2023,LS,605,,RS,,,S96,Temple Owls
https://premium.pff.com/ncaa/players/2021/REGPO/brody-butler/121797/snaps,121797,Brody Butler,Brody,Butler,2025,LS,511,,F,,,S69,Middle Tennessee Blue Raiders
https://premium.pff.com/ncaa/players/2021/REGPO/spencer-shrader/100974/snaps,100974,Spencer Shrader,Spencer,Shrader,2023,K,602,,J,,,S32,USF Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/zeke-rankin/121818/snaps,121818,Zeke Rankin,Zeke,Rankin,2025,K,508,,F,,,S7,Middle Tennessee Blue Raiders
https://premium.pff.com/ncaa/players/2021/REGPO/jalen-joseph/100842/snaps,100842,Jalen Joseph,Jalen,Joseph,2024,WR,510,,RF,,,26,UTEP Miners
https://premium.pff.com/ncaa/players/2021/REGPO/chaisen-buckner/121836/snaps,121836,Chaisen Buckner,Chaisen,Buckner,2024,LB,601,,S,,,D42,Navy Midshipmen
https://premium.pff.com/ncaa/players/2021/REGPO/khalil-crawford/121839/snaps,121839,Khalil Crawford,Khalil,Crawford,2024,LB,601,,S,,,D50,Navy Midshipmen
https://premium.pff.com/ncaa/players/2021/REGPO/noah-white/100765/snaps,100765,Noah White,Noah,White,2024,LS,603,,S,,,S66,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/nicholas-marino/100701/snaps,100701,Nicholas Marino,Nicholas,Marino,2024,LS,602,,RF,,,S45,Florida Atlantic Owls
https://premium.pff.com/ncaa/players/2021/REGPO/vincent-terrell-ii/121872/snaps,121872,Vincent Terrell II,Vincent,Terrell II,2024,HB,508,,S,,,23,Navy Midshipmen
https://premium.pff.com/ncaa/players/2021/REGPO/cole-williams/121878/snaps,121878,Cole Williams,Cole,Williams,2024,LS,600,,S,,,S44,Navy Midshipmen
https://premium.pff.com/ncaa/players/2021/REGPO/kyrese-rowan/100635/snaps,100635,Kyrese Rowan,Kyrese,Rowan,2024,WR,510,,RF,,,26,Utah Utes
https://premium.pff.com/ncaa/players/2021/REGPO/sean-mahoney/100631/snaps,100631,Sean Mahoney,Sean,Mahoney,2023,TE,606,,RS,,,89,USC Trojans
https://premium.pff.com/ncaa/players/2021/REGPO/dawson-nobriga/121900/snaps,121900,Dawson Nobriga,Dawson,Nobriga,2023,HB,506,,J,,,44,North Texas Mean Green
https://premium.pff.com/ncaa/players/2021/REGPO/keegan-jones/100594/snaps,100594,Keegan Jones,Keegan,Jones,2023,HB,509,,RS,,,22,UCLA Bruins
https://premium.pff.com/ncaa/players/2021/REGPO/joe-davis/100590/snaps,100590,Joe Davis,Joe,Davis,2024,HB,511,,S,,,28,Colorado Buffaloes
https://premium.pff.com/ncaa/players/2021/REGPO/orlando-jones/121931/snaps,121931,Orlando Jones,Orlando,Jones,2022,HB,510,,SN,,,39,SMU Mustangs
https://premium.pff.com/ncaa/players/2021/REGPO/dean-janikowski/100479/snaps,100479,Dean Janikowski,Dean,Janikowski,2022,K,601,,RS,,,S49,Washington State Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/hinckley-ropati/122076/snaps,122076,Hinckley Ropati,Hinckley,Ropati,2024,HB,510,,S,,,7,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/justen-smith/122078/snaps,122078,Justen Smith,Justen,Smith,2025,K,602,,F,,,S37,BYU Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/zachariah-kadri/100249/snaps,100249,Zachariah Kadri,Zachariah,Kadri,2025,T,604,,F,,,61,Eastern Michigan Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/chris-houston/122170/snaps,122170,Chris Houston,Chris,Houston,2025,WR,0,,RF,,,21,Charlotte 49ers
https://premium.pff.com/ncaa/players/2021/REGPO/joe-shimko/99870/snaps,99870,Joe Shimko,Joe,Shimko,2024,LS,600,,S,,,S91,North Carolina State Wolfpack
https://premium.pff.com/ncaa/players/2021/REGPO/colby-garfield/122180/snaps,122180,Colby Garfield,Colby,Garfield,2025,LS,0,,RF,,,S39,Charlotte 49ers
https://premium.pff.com/ncaa/players/2021/REGPO/peter-hennigan/122241/snaps,122241,Peter Hennigan,Peter,Hennigan,2024,TE,600,,RF,,,46,Appalachian State Mountaineers
https://premium.pff.com/ncaa/players/2021/REGPO/ty-lucas/99607/snaps,99607,Ty Lucas,Ty,Lucas,2023,HB,507,,J,,,33,Clemson Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/ben-ballard/99469/snaps,99469,Ben Ballard,Ben,Ballard,2024,QB,511,,S,,,17,Texas Longhorns
https://premium.pff.com/ncaa/players/2021/REGPO/koby-hathcock/122516/snaps,122516,Koby Hathcock,Koby,Hathcock,2024,LS,510,,S,,,S41,Iowa State Cyclones
https://premium.pff.com/ncaa/players/2021/REGPO/nathan-priestley/99131/snaps,99131,Nathan Priestley,Nathan,Priestley,2023,QB,604,,RS,,,24,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/reinard-britz/99126/snaps,99126,Reinard Britz,Reinard,Britz,2022,QB,603,,J,,,31,Texas A&M Aggies
https://premium.pff.com/ncaa/players/2021/REGPO/spencer-smith/99121/snaps,99121,Spencer Smith,Spencer,Smith,2022,QB,601,,RS,,,14,Tennessee Volunteers
https://premium.pff.com/ncaa/players/2021/REGPO/ray-kelly/122679/snaps,122679,Ray Kelly,Ray,Kelly,2025,C,601,,F,,,59,Louisiana Tech Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/chase-harof/99074/snaps,99074,Chase Harof,Chase,Harof,2022,TE,602,,SN,,,43,Georgia Bulldogs
https://premium.pff.com/ncaa/players/2021/REGPO/jamel-starks/122723/snaps,122723,Jamel Starks,Jamel,Starks,2025,HB,510,,F,,,35,Houston Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/jacob-quattlebaum/99035/snaps,99035,Jacob Quattlebaum,Jacob,Quattlebaum,2023,LS,601,,J,,,S67,Auburn Tigers
https://premium.pff.com/ncaa/players/2021/REGPO/elijah-green/122836/snaps,122836,Elijah Green,Elijah,Green,2025,HB,511,,RF,,,21,North Carolina Tar Heels
https://premium.pff.com/ncaa/players/2021/REGPO/will-reichard/98965/snaps,98965,Will Reichard,Will,Reichard,2023,K,601,,J,,,S16,Alabama Crimson Tide
https://premium.pff.com/ncaa/players/2021/REGPO/karch-gardiner/98873/snaps,98873,Karch Gardiner,Karch,Gardiner,2024,WR,509,,S,,,32,UTSA Roadrunners
https://premium.pff.com/ncaa/players/2021/REGPO/kyle-ostendorp/98795/snaps,98795,Kyle Ostendorp,Kyle,Ostendorp,2023,P,601,,S,,,S19,Arizona Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/wyatt-tucker/98788/snaps,98788,Wyatt Tucker,Wyatt,Tucker,2022,LS,510,,RJ,,,S44,Hawaii Warriors
https://premium.pff.com/ncaa/players/2021/REGPO/seth-mackellar/98785/snaps,98785,Seth MacKellar,Seth,MacKellar,2023,LS,600,,S,,,S64,Arizona Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/cale-fulsom/122969/snaps,122969,Cale Fulsom,Cale,Fulsom,2022,WR,602,,RSN,,,86,Oklahoma State Cowboys
https://premium.pff.com/ncaa/players/2021/REGPO/tylan-morton/98681/snaps,98681,Tylan Morton,Tylan,Morton,2023,QB,604,,J,,,16,South Alabama Jaguars
https://premium.pff.com/ncaa/players/2021/REGPO/porter-wilson/98463/snaps,98463,Porter Wilson,Porter,Wilson,2024,P,605,,RS,,,S98,Duke Blue Devils
https://premium.pff.com/ncaa/players/2021/REGPO/ben-reppenhagen/123097/snaps,123097,Ben Reppenhagen,Ben,Reppenhagen,2024,TE,603,,RF,,,44,TCU Horned Frogs
https://premium.pff.com/ncaa/players/2021/REGPO/gabriel-watson/123130/snaps,123130,Gabriel Watson,Gabriel,Watson,2022,HB,602,,SN,,,33,Texas Longhorns
https://premium.pff.com/ncaa/players/2021/REGPO/charlie-mendes/98209/snaps,98209,Charlie Mendes,Charlie,Mendes,2024,P,603,,RF,,,S99,Rice Owls
https://premium.pff.com/ncaa/players/2021/REGPO/flaubert-akepeu/123271/snaps,123271,Flaubert Akepeu,Flaubert,Akepeu,2023,TE,605,,RS,,,86,USF Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/cesar-reyes/123292/snaps,123292,Cesar Reyes,Cesar,Reyes,2024,T,605,,S,,,77,USF Bulls
https://premium.pff.com/ncaa/players/2021/REGPO/zac-krause/98015/snaps,98015,Zac Krause,Zac,Krause,2023,QB,603,,RS,,,16,Northwestern Wildcats
https://premium.pff.com/ncaa/players/2021/REGPO/kyle-eaves/123309/snaps,123309,Kyle Eaves,Kyle,Eaves,2025,WR,509,,F,,,29,UTSA Roadrunners
https://premium.pff.com/ncaa/players/2021/REGPO/dallan-wright/123369/snaps,123369,Dallan Wright,Dallan,Wright,2025,WR,601,,F,,,81,Virginia Tech Hokies
https://premium.pff.com/ncaa/players/2021/REGPO/seth-glausier/97771/snaps,97771,Seth Glausier,Seth,Glausier,2023,LS,601,,J,,,S66,Georgia State Panthers
https://premium.pff.com/ncaa/players/2021/REGPO/nalu-emerson/97701/snaps,97701,Nalu Emerson,Nalu,Emerson,2024,S,601,,RF,,,D28,Hawaii Warriors
https://premium.pff.com/ncaa/players/2021/REGPO/jacob-kraft/123543/snaps,123543,Jacob Kraft,Jacob,Kraft,2025,WR,508,,RF,,,85,Boston College Eagles
https://premium.pff.com/ncaa/players/2021/REGPO/parker-kahlert/97662/snaps,97662,Parker Kahlert,Parker,Kahlert,2024,WR,601,,RF,,,82,South Alabama Jaguars
https://premium.pff.com/ncaa/players/2021/REGPO/drew-leszczynski/97613/snaps,97613,Drew Leszczynski,Drew,Leszczynski,2023,WR,601,,RS,,,15,Coastal Carolina Chanticleers
https://premium.pff.com/ncaa/players/2021/REGPO/bryson-lucero/97608/snaps,97608,Bryson Lucero,Bryson,Lucero,2023,QB,601,,RS,,,12,UAB Blazers
https://premium.pff.com/ncaa/players/2021/REGPO/gavin-gately/123664/snaps,123664,Gavin Gately,Gavin,Gately,2024,LS,605,,S,,,S57,Houston Cougars
https://premium.pff.com/ncaa/players/2021/REGPO/laine-wilkins/123686/snaps,123686,Laine Wilkins,Laine,Wilkins,2025,P,602,,F,,,S22,Houston Cougars
